XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
264076.47839346,2332819.52987535,461,462,231,70.6454714474605
264076.47839346,2332819.52987535,461,694,348,1087.04560140339
264076.47839346,2332819.52987535,461,918,460,1301.36514932433
264139.80806202,2332788.22275610,462,461,231,70.6454714474605
264139.80806202,2332788.22275610,462,646,324,1370.29015897642
264139.80806202,2332788.22275610,462,956,479,2831.15088801782
279805.04237706,2332829.08683491,464,434,232,151.355427278031
279805.04237706,2332829.08683491,464,474,237,58.7714334945062
279805.04237706,2332829.08683491,464,488,245,72.7006449652779
279678.52828453,2332830.22897012,465,434,233,106.860726264865
279678.52828453,2332830.22897012,465,472,236,36.3284865346125
279678.52828453,2332830.22897012,465,515,258,180.872344575473
277682.74519917,2332834.25338452,467,431,234,151.603504777826
277682.74519917,2332834.25338452,467,498,250,447.909792005527
277682.74519917,2332834.25338452,467,501,251,109.183214829486
276798.36480356,2332852.68782531,470,452,235,54.8116878832428
276798.36480356,2332852.68782531,470,480,240,38.7349515393501
276798.36480356,2332852.68782531,470,522,261,578.531967093203
279672.59247021,2332866.06924135,472,465,236,36.3284865346125
279672.59247021,2332866.06924135,472,488,244,113.854145717238
279672.59247021,2332866.06924135,472,492,246,37.7315217029781
279847.74929607,2332869.46257594,474,464,237,58.7714334945062
279847.74929607,2332869.46257594,474,537,269,126.254854286917
279847.74929607,2332869.46257594,474,540,270,188.963372699856
281310.82996570,2332887.31924978,475,384,238,540.109905583913
281310.82996570,2332887.31924978,475,384,239,277.252658887327
281310.82996570,2332887.31924978,475,483,242,68.5978306495897
281310.82996570,2332887.31924978,475,586,293,171.729823293436
276804.91917101,2332890.86421510,480,470,240,38.7349515393501
276804.91917101,2332890.86421510,480,458,241,424.925024637305
276804.91917101,2332890.86421510,480,534,267,94.879131062591
281379.03894632,2332894.61289997,483,475,242,68.5978306495897
281379.03894632,2332894.61289997,483,386,243,276.680688461999
281379.03894632,2332894.61289997,483,493,247,121.478678296092
281379.03894632,2332894.61289997,483,609,305,202.812358384638
279781.97588566,2332897.66024409,488,472,244,113.854145717238
279781.97588566,2332897.66024409,488,464,245,72.7006449652779
279781.97588566,2332897.66024409,488,508,255,35.3102912371489
279665.51921639,2332903.13184799,492,472,246,37.7315217029781
279665.51921639,2332903.13184799,492,508,254,112.277836076046
279665.51921639,2332903.13184799,492,515,259,35.7733497945016
281499.66376883,2332908.87807281,493,483,247,121.478678296092
281499.66376883,2332908.87807281,493,394,248,277.044549311132
281499.66376883,2332908.87807281,493,503,252,124.709438840388
281499.66376883,2332908.87807281,493,627,314,240.426400686595
277241.67936013,2332912.25407302,498,458,249,95.0574805929627
277241.67936013,2332912.25407302,498,467,250,447.909792005527
277241.67936013,2332912.25407302,498,534,268,426.854635495998
277241.67936013,2332912.25407302,498,554,277,95.3336107247212
277754.18325980,2332916.82200988,501,467,251,109.183214829486
277754.18325980,2332916.82200988,501,554,278,504.191043183786
277754.18325980,2332916.82200988,501,615,308,206.183339018686
281623.57092994,2332923.00108810,503,493,252,124.709438840388
281623.57092994,2332923.00108810,503,404,253,277.01830418554
281623.57092994,2332923.00108810,503,511,256,119.345246996439
281623.57092994,2332923.00108810,503,634,317,232.191625387716
279773.99377423,2332932.05473334,508,492,254,112.277836076046
279773.99377423,2332932.05473334,508,488,255,35.3102912371489
279773.99377423,2332932.05473334,508,529,266,38.1940119929679
281742.14804796,2332936.51978114,511,503,256,119.345246996439
281742.14804796,2332936.51978114,511,414,257,277.11508139963
281742.14804796,2332936.51978114,511,525,263,279.486972651245
281742.14804796,2332936.51978114,511,751,377,521.966669396089
279658.82578351,2332938.27342550,515,465,258,180.872344575473
279658.82578351,2332938.27342550,515,492,259,35.7733497945016
279658.82578351,2332938.27342550,515,520,260,14.4662326564551
279658.82578351,2332938.27342550,515,529,265,111.230880199044
279656.12554444,2332952.48541326,520,515,260,14.4662326564551
276229.24938753,2332956.64397083,522,470,261,578.531967093203
279997.78433133,2332966.72016104,524,376,262,412.904973273253
279997.78433133,2332966.72016104,524,540,271,25.8364677583964
279997.78433133,2332966.72016104,524,712,356,1374.62192504358
282019.83655227,2332968.17515130,525,511,263,279.486972651245
282019.83655227,2332968.17515130,525,284,264,518.222968679068
282019.83655227,2332968.17515130,525,547,274,284.106733858258
282019.83655227,2332968.17515130,525,732,366,447.375806333393
279765.63420172,2332969.32268337,529,515,265,111.230880199044
279765.63420172,2332969.32268337,529,508,266,38.1940119929679
279765.63420172,2332969.32268337,529,544,273,30.8492434103589
276820.96195589,2332984.37720118,534,480,267,94.879131062591
276820.96195589,2332984.37720118,534,498,268,426.854635495998
276820.96195589,2332984.37720118,534,600,300,98.7157846450052
279810.01594710,2332989.51950306,537,474,269,126.254854286917
279989.76455442,2332991.28041846,540,474,270,188.963372699856
279989.76455442,2332991.28041846,540,524,271,25.8364677583964
279989.76455442,2332991.28041846,540,968,484,1834.81395881233
279698.96354229,2332982.40422784,543,544,272,61.9701859754312
279698.96354229,2332982.40422784,543,579,290,125.020134074728
279698.96354229,2332982.40422784,543,593,297,93.218602979294
279758.57109934,2332999.35247531,544,543,272,61.9701859754312
279758.57109934,2332999.35247531,544,529,273,30.8492434103589
279758.57109934,2332999.35247531,544,635,318,166.58024845056
282302.11419445,2333000.36162281,547,525,274,284.106733858258
282302.11419445,2333000.36162281,547,409,275,347.15484478291
282302.11419445,2333000.36162281,547,565,283,280.270769774701
282302.11419445,2333000.36162281,547,765,384,491.250018967777
262708.58196459,2332821.45294368,551,552,276,666.570621965137
262708.58196459,2332821.45294368,551,630,316,547.951942311387
262708.58196459,2332821.45294368,551,646,323,479.79838160765
262112.32486508,2333003.76000394,552,551,276,666.570621965137
262112.32486508,2333003.76000394,552,562,281,463.72536373561
262112.32486508,2333003.76000394,552,630,315,232.688734418062
277257.97471357,2333006.18467926,554,498,277,95.3336107247212
277257.97471357,2333006.18467926,554,501,278,504.191043183786
277257.97471357,2333006.18467926,554,600,301,427.030294213167
277257.97471357,2333006.18467926,554,650,325,202.264702251491
289723.27214713,2333008.12747081,557,558,279,515.384310585081
289723.27214713,2333008.12747081,557,560,280,144.454290322539
289723.27214713,2333008.12747081,557,563,282,142.963117006662
289723.27214713,2333008.12747081,557,697,350,327.511673053616
289210.73909593,2332962.39244370,558,557,279,515.384310585081
289210.73909593,2332962.39244370,558,582,292,1232.23729675028
289210.73909593,2332962.39244370,558,841,422,1107.98645365761
289722.08223908,2332867.16780159,560,557,280,144.454290322539
261777.00015307,2332711.65320253,562,552,281,463.72536373561
289864.73933860,2333028.75479645,563,557,282,142.963117006662
289864.73933860,2333028.75479645,563,569,285,54.0388568132566
282580.58033019,2333032.11560891,565,547,283,280.270769774701
282580.58033019,2333032.11560891,565,340,284,516.597220964108
282580.58033019,2333032.11560891,565,587,294,275.618098768154
282580.58033019,2333032.11560891,565,642,321,139.334561392743
289918.64596445,2333032.53285609,569,563,285,54.0388568132566
289918.64596445,2333032.53285609,569,571,286,37.0417126537981
289918.64596445,2333032.53285609,569,573,287,11.7973308020738
289918.64596445,2333032.53285609,569,720,361,347.463379718786
289923.45963009,2332995.80524931,571,569,286,37.0417126537981
289930.41470458,2333033.35369104,573,569,287,11.7973308020738
278163.11962797,2333047.19028295,575,221,288,742.007924407408
278163.11962797,2333047.19028295,575,122,289,1090.42816957524
278163.11962797,2333047.19028295,575,595,299,124.845119536033
278163.11962797,2333047.19028295,575,655,328,161.784394931619
279636.28639306,2333053.36622821,579,543,290,125.020134074728
288109.82468753,2332933.18233333,581,582,291,184.375630190401
287984.37441715,2333055.63446343,582,581,291,184.375630190401
287984.37441715,2333055.63446343,582,558,292,1232.23729675028
287984.37441715,2333055.63446343,582,592,296,324.057735336244
287984.37441715,2333055.63446343,582,692,346,509.583138164552
281291.79988443,2333057.99141569,586,475,293,171.729823293436
282854.42313148,2333063.34790872,587,565,294,275.618098768154
282854.42313148,2333063.34790872,587,356,295,517.308758268314
282854.42313148,2333063.34790872,587,611,306,415.704744285618
282854.42313148,2333063.34790872,587,659,330,149.474967118925
287660.57550896,2333068.24216591,592,582,296,324.057735336244
279668.35044763,2333070.39322401,593,543,297,93.218602979294
278040.58022817,2333071.07331813,595,315,298,674.794812663926
278040.58022817,2333071.07331813,595,575,299,124.845119536033
278040.58022817,2333071.07331813,595,605,304,118.865175166939
276837.66887657,2333081.66895283,600,534,300,98.7157846450052
276837.66887657,2333081.66895283,600,554,301,427.030294213167
276837.66887657,2333081.66895283,600,643,322,541.683532529163
276837.66887657,2333081.66895283,600,678,339,199.222244578573
286575.25971625,2333035.52266252,603,604,302,1424.18324388822
285188.91632808,2333090.85741841,604,603,302,1424.18324388822
285188.91632808,2333090.85741841,604,788,395,1248.71342600264
285188.91632808,2333090.85741841,604,1036,519,5124.80615734392
277923.90873877,2333093.80420965,605,359,303,608.792516433469
277923.90873877,2333093.80420965,605,595,304,118.865175166939
277923.90873877,2333093.80420965,605,615,309,131.582876988047
281354.74909787,2333095.96546632,609,483,305,202.812358384638
283267.44865736,2333110.46849231,611,587,306,415.704744285618
283267.44865736,2333110.46849231,611,368,307,518.182269351673
283267.44865736,2333110.46849231,611,619,310,119.205885933982
283267.44865736,2333110.46849231,611,672,336,147.775821201978
277794.75560557,2333118.97406663,615,501,308,206.183339018686
277794.75560557,2333118.97406663,615,605,309,131.582876988047
277794.75560557,2333118.97406663,615,650,326,509.591431987849
277794.75560557,2333118.97406663,615,661,331,102.9165653222
283385.88651853,2333123.97835103,619,611,310,119.205885933982
283385.88651853,2333123.97835103,619,380,311,518.334634823164
283385.88651853,2333123.97835103,619,623,312,190.155677237191
283385.88651853,2333123.97835103,619,723,362,259.898011104886
283574.81616653,2333145.53686888,623,619,312,190.155677237191
283574.81616653,2333145.53686888,623,390,313,518.589347216269
283574.81616653,2333145.53686888,623,637,319,132.333196455945
283574.81616653,2333145.53686888,623,829,415,562.426661359614
281471.40783544,2333147.63832154,627,493,314,240.426400686595
262294.93600645,2333147.97241039,630,552,315,232.688734418062
262294.93600645,2333147.97241039,630,551,316,547.951942311387
262294.93600645,2333147.97241039,630,744,372,478.419742752695
262294.93600645,2333147.97241039,630,983,492,1752.27518875606
281597.50420103,2333153.72489819,634,503,317,232.191625387716
279728.00548870,2333154.13406911,635,544,318,166.58024845056
283706.29618853,2333160.53949191,637,623,319,132.333196455945
283706.29618853,2333160.53949191,637,402,320,518.76796804847
283706.29618853,2333160.53949191,637,653,327,397.374982126315
283706.29618853,2333160.53949191,637,688,344,163.893344150744
282567.90520331,2333170.87245075,642,565,321,139.334561392743
276304.06873435,2333174.89951455,643,600,322,541.683532529163
263030.89329790,2333176.78660283,646,551,323,479.79838160765
263030.89329790,2333176.78660283,646,462,324,1370.29015897642
263030.89329790,2333176.78660283,646,694,347,216.640242779306
263030.89329790,2333176.78660283,646,744,373,425.696268328058
277292.55868954,2333205.47080117,650,554,325,202.264702251491
277292.55868954,2333205.47080117,650,615,326,509.591431987849
277292.55868954,2333205.47080117,650,663,332,103.839385792231
277292.55868954,2333205.47080117,650,682,341,103.056690944039
284101.10888575,2333205.59291062,653,637,327,397.374982126315
284101.10888575,2333205.59291062,653,402,329,1165.37334140464
284101.10888575,2333205.59291062,653,788,394,400.372951234002
278190.73404277,2333206.60055407,655,575,328,161.784394931619
278190.73404277,2333206.60055407,655,673,338,375.904308480231
278190.73404277,2333206.60055407,655,715,358,161.133707100953
282836.07195697,2333211.69210372,659,587,330,149.474967118925
277811.86638468,2333220.45825582,661,615,331,102.9165653222
277811.86638468,2333220.45825582,661,673,337,51.7499709710823
277811.86638468,2333220.45825582,661,682,342,509.126545942766
277190.22614338,2333223.09657884,663,650,332,103.839385792231
277190.22614338,2333223.09657884,663,669,335,103.007598114867
277190.22614338,2333223.09657884,663,792,396,392.271262712323
289934.86885751,2333230.43526587,665,666,333,100.93548593568
289934.86885751,2333230.43526587,665,668,334,32.8250369172618
289934.86885751,2333230.43526587,665,739,371,192.364975178029
289948.39224551,2333130.40981761,666,665,333,100.93548593568
289967.52875089,2333233.72379336,668,665,334,32.8250369172618
277088.71295225,2333240.57906421,669,663,335,103.007598114867
277088.71295225,2333240.57906421,669,678,340,220.548305614127
277088.71295225,2333240.57906421,669,796,398,391.343274966849
283250.38314028,2333257.25562205,672,611,336,147.775821201978
277820.47235578,2333271.48762733,673,661,337,51.7499709710823
277820.47235578,2333271.48762733,673,655,338,375.904308480231
277820.47235578,2333271.48762733,673,689,345,55.256461381978
276871.36604077,2333278.02068789,678,600,339,199.222244578573
276871.36604077,2333278.02068789,678,669,340,220.548305614127
276871.36604077,2333278.02068789,678,685,343,228.990310205137
276871.36604077,2333278.02068789,678,784,392,316.158993867927
277310.15151285,2333307.01475281,682,650,341,103.056690944039
277310.15151285,2333307.01475281,682,661,342,509.126545942766
277310.15151285,2333307.01475281,682,728,364,103.898152627769
276645.29613117,2333314.47556603,685,678,343,228.990310205137
276645.29613117,2333314.47556603,685,701,351,139.617724630923
276645.29613117,2333314.47556603,685,704,352,382.369489528281
276645.29613117,2333314.47556603,685,799,400,318.152947287876
283689.49138514,2333323.56901942,688,637,344,163.893344150744
277829.65486192,2333325.97577380,689,673,345,55.256461381978
277829.65486192,2333325.97577380,689,728,365,508.650171602173
277829.65486192,2333325.97577380,689,747,374,105.068623500955
288220.56561280,2333333.91872670,692,582,346,509.583138164552
